"Date Time, GMT-05:00","DO conc, mg/L (LGR S/N: 21276053, SEN S/N: 21276053)","Temp, ¡C (LGR S/N: 21276053, SEN S/N: 21276053)"
11/9/23 7:15,1.05,12.6
11/9/23 7:30,1.14,12.62
11/9/23 7:45,1.26,12.62
11/9/23 8:00,1.45,12.64
11/9/23 8:15,1.69,12.64
11/9/23 8:30,1.88,12.62
11/9/23 8:45,2,12.62
11/9/23 9:00,2.1,12.62
11/9/23 9:15,2.27,12.64
11/9/23 9:30,2.5,12.64
11/9/23 9:45,2.77,12.66
11/9/23 10:00,3.06,12.66
11/9/23 10:15,3.24,12.68
11/9/23 10:30,3.34,12.68
11/9/23 10:45,3.4,12.72
11/9/23 11:00,3.46,12.74
11/9/23 11:15,3.52,12.76
11/9/23 11:30,3.59,12.8
11/9/23 11:45,3.61,12.82
11/9/23 12:00,3.62,12.86
11/9/23 12:15,3.62,12.9
11/9/23 12:30,3.63,12.92
11/9/23 12:45,3.63,12.92
11/9/23 13:00,3.63,12.96
11/9/23 13:15,3.63,12.96
11/9/23 13:30,3.62,12.98
11/9/23 13:45,3.62,13.02
11/9/23 14:00,3.61,13.04
11/9/23 14:15,3.59,13.06
11/9/23 14:30,3.57,13.1
11/9/23 14:45,3.55,13.12
11/9/23 15:00,3.53,13.14
11/9/23 15:15,3.51,13.16
11/9/23 15:30,3.49,13.18
11/9/23 15:45,3.46,13.2
11/9/23 16:00,3.44,13.22
11/9/23 16:15,3.41,13.24
11/9/23 16:30,3.38,13.24
11/9/23 16:45,3.36,13.26
11/9/23 17:00,3.34,13.28
11/9/23 17:15,3.32,13.28
11/9/23 17:30,3.28,13.3
11/9/23 17:45,3.25,13.34
11/9/23 18:00,3.22,13.36
11/9/23 18:15,3.18,13.42
11/9/23 18:30,3.13,13.44
11/9/23 18:45,3.07,13.48
11/9/23 19:00,3.04,13.5
11/9/23 19:15,2.99,13.5
11/9/23 19:30,2.94,13.54
11/9/23 19:45,2.9,13.56
11/9/23 20:00,2.84,13.6
11/9/23 20:15,2.79,13.64
11/9/23 20:30,2.73,13.68
11/9/23 20:45,2.66,13.68
11/9/23 21:00,2.59,13.7
11/9/23 21:15,2.51,13.74
11/9/23 21:30,2.44,13.76
11/9/23 21:45,2.35,13.76
11/9/23 22:00,2.29,13.78
11/9/23 22:15,2.21,13.78
11/9/23 22:30,2.14,13.8
11/9/23 22:45,2.05,13.82
11/9/23 23:00,1.99,13.84
11/9/23 23:15,1.91,13.84
11/9/23 23:30,1.85,13.86
11/9/23 23:45,1.79,13.88
11/10/23 0:00,1.74,13.88
11/10/23 0:15,1.69,13.88
11/10/23 0:30,1.63,13.88
11/10/23 0:45,1.59,13.88
11/10/23 1:00,1.55,13.88
11/10/23 1:15,1.5,13.88
11/10/23 1:30,1.48,13.86
11/10/23 1:45,1.44,13.86
11/10/23 2:00,1.41,13.84
11/10/23 2:15,1.36,13.82
11/10/23 2:30,1.32,13.8
11/10/23 2:45,1.28,13.78
11/10/23 3:00,1.23,13.76
11/10/23 3:15,1.18,13.74
11/10/23 3:30,1.16,13.72
11/10/23 3:45,1.13,13.7
11/10/23 4:00,1.12,13.7
11/10/23 4:15,1.13,13.68
11/10/23 4:30,1.15,13.66
11/10/23 4:45,1.17,13.62
11/10/23 5:00,1.25,13.6
11/10/23 5:15,1.3,13.56
11/10/23 5:30,1.36,13.54
11/10/23 5:45,1.41,13.52
11/10/23 6:00,1.44,13.5
11/10/23 6:15,1.45,13.48
11/10/23 6:30,1.45,13.46
11/10/23 6:45,1.42,13.44
11/10/23 7:00,1.38,13.4
11/10/23 7:15,1.33,13.38
11/10/23 7:30,1.29,13.38
11/10/23 7:45,1.23,13.36
11/10/23 8:00,1.19,13.36
11/10/23 8:15,1.19,13.36
11/10/23 8:30,1.33,13.36
11/10/23 8:45,1.85,13.36
11/10/23 9:00,2.65,13.36
11/10/23 9:15,3.42,13.36
11/10/23 9:30,4.05,13.38
11/10/23 9:45,4.42,13.38
11/10/23 10:00,4.57,13.38
11/10/23 10:15,4.6,13.38
11/10/23 10:30,4.6,13.4
11/10/23 10:45,4.58,13.42
11/10/23 11:00,4.55,13.42
11/10/23 11:15,4.54,13.44
11/10/23 11:30,4.51,13.46
11/10/23 11:45,4.52,13.48
11/10/23 12:00,4.54,13.5
11/10/23 12:15,4.62,13.52
11/10/23 12:30,4.69,13.56
11/10/23 12:45,4.72,13.58
11/10/23 13:00,4.74,13.6
11/10/23 13:15,4.74,13.64
11/10/23 13:30,4.74,13.7
11/10/23 13:45,4.76,13.74
11/10/23 14:00,4.76,13.76
11/10/23 14:15,4.74,13.8
11/10/23 14:30,4.71,13.82
11/10/23 14:45,4.68,13.86
11/10/23 15:00,4.66,13.86
11/10/23 15:15,4.64,13.88
11/10/23 15:30,4.62,13.9
11/10/23 15:45,4.58,13.94
11/10/23 16:00,4.56,13.96
11/10/23 16:15,4.52,14.02
11/10/23 16:30,4.49,14.04
11/10/23 16:45,4.47,14.06
11/10/23 17:00,4.42,14.06
11/10/23 17:15,4.38,14.08
11/10/23 17:30,4.32,14.12
11/10/23 17:45,4.27,14.14
11/10/23 18:00,4.23,14.14
11/10/23 18:15,4.2,14.16
11/10/23 18:30,4.13,14.16
11/10/23 18:45,4.08,14.16
11/10/23 19:00,4.01,14.14
11/10/23 19:15,3.98,14.1
11/10/23 19:30,3.93,14.08
11/10/23 19:45,3.86,14.04
11/10/23 20:00,3.81,14.02
11/10/23 20:15,3.72,13.98
11/10/23 20:30,3.59,13.94
11/10/23 20:45,3.38,13.9
11/10/23 21:00,3.04,13.86
11/10/23 21:15,2.57,13.82
11/10/23 21:30,2.07,13.78
11/10/23 21:45,1.6,13.74
11/10/23 22:00,1.15,13.7
11/10/23 22:15,0.75,13.66
11/10/23 22:30,0.44,13.64
11/10/23 22:45,0.22,13.6
11/10/23 23:00,0.04,13.58
11/10/23 23:15,-0.02,13.56
11/10/23 23:30,-0.04,13.52
11/10/23 23:45,-0.04,13.48
11/11/23 0:00,-0.04,13.44
11/11/23 0:15,-0.04,13.4
11/11/23 0:30,-0.04,13.38
11/11/23 0:45,-0.04,13.34
11/11/23 1:00,-0.04,13.32
11/11/23 1:15,-0.04,13.28
11/11/23 1:30,-0.04,13.24
11/11/23 1:45,-0.04,13.2
11/11/23 2:00,-0.04,13.18
11/11/23 2:15,-0.04,13.14
11/11/23 2:30,-0.04,13.12
11/11/23 2:45,-0.04,13.08
11/11/23 3:00,-0.04,13.04
11/11/23 3:15,-0.04,13
11/11/23 3:30,-0.04,12.98
11/11/23 3:45,-0.04,12.94
11/11/23 4:00,-0.04,12.9
11/11/23 4:15,-0.04,12.86
11/11/23 4:30,-0.01,12.82
11/11/23 4:45,0.5,12.78
11/11/23 5:00,1.1,12.76
11/11/23 5:15,1.23,12.72
11/11/23 5:30,1.28,12.7
11/11/23 5:45,1.3,12.66
11/11/23 6:00,1.34,12.64
11/11/23 6:15,1.31,12.62
11/11/23 6:30,1.33,12.6
11/11/23 6:45,1.43,12.58
11/11/23 7:00,1.67,12.56
11/11/23 7:15,1.67,12.54
11/11/23 7:30,1.76,12.54
11/11/23 7:45,2.06,12.52
11/11/23 8:00,2.75,12.5
11/11/23 8:15,3.57,12.5
11/11/23 8:30,4.24,12.5
11/11/23 8:45,4.45,12.48
11/11/23 9:00,4.37,12.48
11/11/23 9:15,4.18,12.48
11/11/23 9:30,3.86,12.48
11/11/23 9:45,3.46,12.48
11/11/23 10:00,3.07,12.48
11/11/23 10:15,2.64,12.48
11/11/23 10:30,2.28,12.5
11/11/23 10:45,2.03,12.5
11/11/23 11:00,1.88,12.52
11/11/23 11:15,1.81,12.52
11/11/23 11:30,1.8,12.54
11/11/23 11:45,1.81,12.56
11/11/23 12:00,1.81,12.58
11/11/23 12:15,2.27,12.58
11/11/23 12:30,5.38,12.6
11/11/23 12:45,6.34,12.62
11/11/23 13:00,6.57,12.64
11/11/23 13:15,6.58,12.66
11/11/23 13:30,6.52,12.68
11/11/23 13:45,6.4,12.7
11/11/23 14:00,6.23,12.7
11/11/23 14:15,5.93,12.72
11/11/23 14:30,5.45,12.72
11/11/23 14:45,4.86,12.72
11/11/23 15:00,4.21,12.72
11/11/23 15:15,3.63,12.72
11/11/23 15:30,3.1,12.72
11/11/23 15:45,2.61,12.72
11/11/23 16:00,2.14,12.72
11/11/23 16:15,1.8,12.7
11/11/23 16:30,1.49,12.7
11/11/23 16:45,1.2,12.68
11/11/23 17:00,0.92,12.68
11/11/23 17:15,0.68,12.64
11/11/23 17:30,0.48,12.62
11/11/23 17:45,0.32,12.58
11/11/23 18:00,0.17,12.56
11/11/23 18:15,0.06,12.54
11/11/23 18:30,0,12.52
11/11/23 18:45,-0.02,12.5
11/11/23 19:00,-0.02,12.48
11/11/23 19:15,-0.03,12.44
11/11/23 19:30,-0.03,12.42
11/11/23 19:45,-0.03,12.4
11/11/23 20:00,-0.04,12.38
11/11/23 20:15,-0.04,12.36
11/11/23 20:30,-0.03,12.32
11/11/23 20:45,-0.03,12.3
11/11/23 21:00,-0.02,12.28
11/11/23 21:15,0,12.26
11/11/23 21:30,0.01,12.22
11/11/23 21:45,0.09,12.2
11/11/23 22:00,0.18,12.18
11/11/23 22:15,0.35,12.16
11/11/23 22:30,0.56,12.12
11/11/23 22:45,0.82,12.1
11/11/23 23:00,1.14,12.08
11/11/23 23:15,1.36,12.08
11/11/23 23:30,1.47,12.06
11/11/23 23:45,1.4,12.02
11/12/23 0:00,1.42,12.02
11/12/23 0:15,1.35,12
11/12/23 0:30,1.3,11.98
11/12/23 0:45,1.25,11.98
11/12/23 1:00,1.2,11.96
11/12/23 1:15,1.26,11.92
11/12/23 1:30,1.25,11.92
11/12/23 1:45,1.23,11.9
11/12/23 2:00,1.16,11.9
11/12/23 2:15,1.2,11.88
11/12/23 2:30,1.23,11.86
11/12/23 2:45,1.16,11.86
11/12/23 3:00,1.06,11.84
11/12/23 3:15,0.86,11.84
11/12/23 3:30,0.68,11.82
11/12/23 3:45,0.6,11.8
11/12/23 4:00,0.57,11.8
11/12/23 4:15,0.5,11.8
11/12/23 4:30,0.43,11.78
11/12/23 4:45,0.38,11.78
11/12/23 5:00,0.3,11.76
11/12/23 5:15,0.19,11.76
11/12/23 5:30,0.12,11.76
11/12/23 5:45,0.05,11.74
11/12/23 6:00,0,11.74
11/12/23 6:15,-0.02,11.72
11/12/23 6:30,-0.04,11.72
11/12/23 6:45,-0.04,11.7
11/12/23 7:00,-0.04,11.68
11/12/23 7:15,-0.04,11.68
11/12/23 7:30,-0.04,11.66
11/12/23 7:45,-0.04,11.64
11/12/23 8:00,-0.04,11.64
11/12/23 8:15,-0.04,11.64
11/12/23 8:30,-0.04,11.64
11/12/23 8:45,-0.04,11.66
11/12/23 9:00,-0.04,11.66
11/12/23 9:15,-0.04,11.66
11/12/23 9:30,-0.04,11.68
11/12/23 9:45,-0.04,11.7
11/12/23 10:00,0.19,11.72
11/12/23 10:15,3.75,11.74
11/12/23 10:30,6.02,11.78
11/12/23 10:45,6.44,11.82
11/12/23 11:00,6.49,11.86
11/12/23 11:15,6.46,11.92
11/12/23 11:30,6.42,11.98
11/12/23 11:45,6.38,12.04
11/12/23 12:00,6.34,12.1
11/12/23 12:15,6.31,12.16
11/12/23 12:30,6.3,12.2
11/12/23 12:45,6.29,12.26
11/12/23 13:00,6.27,12.3
11/12/23 13:15,6.26,12.34
11/12/23 13:30,6.23,12.4
11/12/23 13:45,6.18,12.46
11/12/23 14:00,6.14,12.48
11/12/23 14:15,6.1,12.52
11/12/23 14:30,6.04,12.56
11/12/23 14:45,5.97,12.6
11/12/23 15:00,5.88,12.66
11/12/23 15:15,5.8,12.7
11/12/23 15:30,5.71,12.74
11/12/23 15:45,5.64,12.78
11/12/23 16:00,5.56,12.82
11/12/23 16:15,5.5,12.86
11/12/23 16:30,5.46,12.9
11/12/23 16:45,5.42,12.92
11/12/23 17:00,5.38,12.94
11/12/23 17:15,5.31,12.96
11/12/23 17:30,5.23,12.98
11/12/23 17:45,5.14,13
11/12/23 18:00,5.05,12.98
11/12/23 18:15,4.92,12.94
11/12/23 18:30,4.56,12.88
11/12/23 18:45,3.5,12.82
11/12/23 19:00,2.25,12.76
11/12/23 19:15,1.31,12.68
11/12/23 19:30,0.66,12.6
11/12/23 19:45,0.25,12.54
11/12/23 20:00,0.03,12.48
11/12/23 20:15,-0.03,12.44
11/12/23 20:30,-0.04,12.42
11/12/23 20:45,-0.04,12.4
11/12/23 21:00,-0.04,12.36
11/12/23 21:15,-0.03,12.32
11/12/23 21:30,0.06,12.28
11/12/23 21:45,0.03,12.26
11/12/23 22:00,-0.01,12.24
11/12/23 22:15,-0.03,12.18
11/12/23 22:30,-0.04,12.12
11/12/23 22:45,-0.04,12.08
11/12/23 23:00,-0.04,12.02
11/12/23 23:15,-0.04,11.96
11/12/23 23:30,-0.04,11.92
11/12/23 23:45,-0.04,11.86
11/13/23 0:00,-0.02,11.8
11/13/23 0:15,0.01,11.74
11/13/23 0:30,0.61,11.68
11/13/23 0:45,5.9,11.6
11/13/23 1:00,6.23,11.54
11/13/23 1:15,7.38,11.48
11/13/23 1:30,6.76,11.44
11/13/23 1:45,7.34,11.4
11/13/23 2:00,6.75,11.34
11/13/23 2:15,7.21,11.3
11/13/23 2:30,7.33,11.26
11/13/23 2:45,7.38,11.24
11/13/23 3:00,7.4,11.22
11/13/23 3:15,7.41,11.2
11/13/23 3:30,7.38,11.2
11/13/23 3:45,7.33,11.18
11/13/23 4:00,7.28,11.18
11/13/23 4:15,7.27,11.18
11/13/23 4:30,7.18,11.18
11/13/23 4:45,7.14,11.18
11/13/23 5:00,7.15,11.18
11/13/23 5:15,7.12,11.18
11/13/23 5:30,7.08,11.18
11/13/23 5:45,7.05,11.18
11/13/23 6:00,7.04,11.18
11/13/23 6:15,7.03,11.18
11/13/23 6:30,7.02,11.18
11/13/23 6:45,7.02,11.18
11/13/23 7:00,7.05,11.18
11/13/23 7:15,7.08,11.18
11/13/23 7:30,7.15,11.16
11/13/23 7:45,7.2,11.16
11/13/23 8:00,7.19,11.16
11/13/23 8:15,7.2,11.18
11/13/23 8:30,7.2,11.18
11/13/23 8:45,7.19,11.22
11/13/23 9:00,7.2,11.24
11/13/23 9:15,7.17,11.26
11/13/23 9:30,7.12,11.28
11/13/23 9:45,7.1,11.32
11/13/23 10:00,7.08,11.34
11/13/23 10:15,7.07,11.38
11/13/23 10:30,7.06,11.42
11/13/23 10:45,7.05,11.44
11/13/23 11:00,7.03,11.48
11/13/23 11:15,7.02,11.52
11/13/23 11:30,6.98,11.56
11/13/23 11:45,6.94,11.62
11/13/23 12:00,6.91,11.66
11/13/23 12:15,6.87,11.74
11/13/23 12:30,6.83,11.78
11/13/23 12:45,6.78,11.84
11/13/23 13:00,6.73,11.9
11/13/23 13:15,6.7,11.92
11/13/23 13:30,6.68,11.96
11/13/23 13:45,6.64,12.02
11/13/23 14:00,6.62,12.08
11/13/23 14:15,6.59,12.12
11/13/23 14:30,6.57,12.18
11/13/23 14:45,6.54,12.24
11/13/23 15:00,6.49,12.32
11/13/23 15:15,6.46,12.38
11/13/23 15:30,6.43,12.42
11/13/23 15:45,6.41,12.46
11/13/23 16:00,6.38,12.52
11/13/23 16:15,6.34,12.56
11/13/23 16:30,6.3,12.62
11/13/23 16:45,6.27,12.66
11/13/23 17:00,6.21,12.78
11/13/23 17:15,6.18,12.8
11/13/23 17:30,6.14,12.84
11/13/23 17:45,6.11,12.86
11/13/23 18:00,6.08,12.9
11/13/23 18:15,6.01,12.98
11/13/23 18:30,5.97,12.98
11/13/23 18:45,5.94,13.02
11/13/23 19:00,5.88,13.04
11/13/23 19:15,5.83,13.02
11/13/23 19:30,5.75,12.98
11/13/23 19:45,5.66,12.94
11/13/23 20:00,5.51,12.86
11/13/23 20:15,5.21,12.8
11/13/23 20:30,4.64,12.74
11/13/23 20:45,3.78,12.66
11/13/23 21:00,2.9,12.6
11/13/23 21:15,2.15,12.52
11/13/23 21:30,1.57,12.46
11/13/23 21:45,1.12,12.4
11/13/23 22:00,0.78,12.32
11/13/23 22:15,0.54,12.26
11/13/23 22:30,0.38,12.2
11/13/23 22:45,0.27,12.12
11/13/23 23:00,0.19,12.06
11/13/23 23:15,0.2,12
11/13/23 23:30,0.29,11.94
11/13/23 23:45,0.64,11.88
11/14/23 0:00,1.58,11.8
11/14/23 0:15,2.66,11.74
11/14/23 0:30,3.39,11.7
11/14/23 0:45,3.8,11.62
11/14/23 1:00,4.28,11.56
11/14/23 1:15,4.6,11.5
11/14/23 1:30,5.02,11.46
11/14/23 1:45,5.89,11.4
11/14/23 2:00,6.63,11.36
11/14/23 2:15,6.78,11.32
11/14/23 2:30,6.87,11.28
11/14/23 2:45,7,11.24
11/14/23 3:00,7.11,11.2
11/14/23 3:15,7.16,11.14
11/14/23 3:30,7.12,11.12
11/14/23 3:45,7.12,11.08
11/14/23 4:00,7.34,11.04
11/14/23 4:15,7.3,11.02
11/14/23 4:30,7.37,10.98
11/14/23 4:45,7.49,10.96
11/14/23 5:00,7.47,10.94
11/14/23 5:15,7.48,10.94
11/14/23 5:30,7.57,10.94
11/14/23 5:45,7.62,10.92
11/14/23 6:00,7.65,10.9
11/14/23 6:15,7.71,10.88
11/14/23 6:30,7.72,10.84
11/14/23 6:45,7.7,10.82
11/14/23 7:00,7.7,10.8
11/14/23 7:15,7.69,10.78
11/14/23 7:30,7.7,10.76
11/14/23 7:45,7.7,10.76
11/14/23 8:00,7.69,10.74
11/14/23 8:15,7.66,10.76
11/14/23 8:30,7.7,10.78
11/14/23 8:45,7.76,10.8
11/14/23 9:00,7.82,10.86
11/14/23 9:15,7.84,10.9
11/14/23 9:30,7.8,10.92
11/14/23 9:45,7.75,10.96
11/14/23 10:00,7.71,11.02
11/14/23 10:15,7.67,11.06
11/14/23 10:30,7.63,11.1
11/14/23 10:45,7.6,11.14
11/14/23 11:00,7.58,11.2
11/14/23 11:15,7.56,11.26
11/14/23 11:30,7.5,11.32
11/14/23 11:45,7.45,11.38
11/14/23 12:00,7.4,11.46
11/14/23 12:15,7.33,11.52
11/14/23 12:30,7.27,11.6
11/14/23 12:45,7.19,11.66
11/14/23 13:00,7.12,11.74
11/14/23 13:15,7.05,11.82
11/14/23 13:30,7.01,11.86
11/14/23 13:45,6.97,11.92
11/14/23 14:00,6.93,12
11/14/23 14:15,6.9,12.04
11/14/23 14:30,6.87,12.1
11/14/23 14:45,6.84,12.18
11/14/23 15:00,6.81,12.22
11/14/23 15:15,6.77,12.28
11/14/23 15:30,6.75,12.32
11/14/23 15:45,6.74,12.36
11/14/23 16:00,6.72,12.38
11/14/23 16:15,6.7,12.42
11/14/23 16:30,6.68,12.46
11/14/23 16:45,6.66,12.48
11/14/23 17:00,6.62,12.5
11/14/23 17:15,6.59,12.54
11/14/23 17:30,6.55,12.58
11/14/23 17:45,6.5,12.6
11/14/23 18:00,6.46,12.62
11/14/23 18:15,6.4,12.64
11/14/23 18:30,6.33,12.66
11/14/23 18:45,6.24,12.68
11/14/23 19:00,6.1,12.7
11/14/23 19:15,5.87,12.72
11/14/23 19:30,5.53,12.74
11/14/23 19:45,5.13,12.76
11/14/23 20:00,4.71,12.8
11/14/23 20:15,4.3,12.82
11/14/23 20:30,3.91,12.82
11/14/23 20:45,3.53,12.82
11/14/23 21:00,3.17,12.82
11/14/23 21:15,2.84,12.8
11/14/23 21:30,2.55,12.78
11/14/23 21:45,2.29,12.76
11/14/23 22:00,2.06,12.74
11/14/23 22:15,1.87,12.72
11/14/23 22:30,1.72,12.7
11/14/23 22:45,1.61,12.68
11/14/23 23:00,1.5,12.66
11/14/23 23:15,1.41,12.64
11/14/23 23:30,1.29,12.62
11/14/23 23:45,1.17,12.6
11/15/23 0:00,1.04,12.58
11/15/23 0:15,0.92,12.54
11/15/23 0:30,0.75,12.48
11/15/23 0:45,0.55,12.42
11/15/23 1:00,0.33,12.36
11/15/23 1:15,0.17,12.32
11/15/23 1:30,0.05,12.26
11/15/23 1:45,-0.01,12.22
11/15/23 2:00,-0.03,12.2
11/15/23 2:15,-0.04,12.16
11/15/23 2:30,-0.04,12.12
11/15/23 2:45,-0.04,12.08
11/15/23 3:00,-0.04,12.06
11/15/23 3:15,-0.04,12.04
11/15/23 3:30,-0.04,12
11/15/23 3:45,-0.04,11.96
11/15/23 4:00,-0.04,11.92
11/15/23 4:15,-0.04,11.88
11/15/23 4:30,-0.04,11.84
11/15/23 4:45,-0.04,11.8
11/15/23 5:00,-0.04,11.78
11/15/23 5:15,2.29,11.76
11/15/23 5:30,5.74,11.8
11/15/23 5:45,5.18,11.76
11/15/23 6:00,4.65,11.68
11/15/23 6:15,4.32,11.62
11/15/23 6:30,5.96,11.58
11/15/23 6:45,6.67,11.56
11/15/23 7:00,6.88,11.52
11/15/23 7:15,7,11.5
11/15/23 7:30,7.18,11.48
11/15/23 7:45,7.21,11.44
11/15/23 8:00,7.22,11.42
11/15/23 8:15,7.2,11.42
11/15/23 8:30,7.19,11.42
11/15/23 8:45,7.25,11.42
11/15/23 9:00,7.25,11.44
11/15/23 9:15,7.19,11.46
11/15/23 9:30,7.16,11.46
11/15/23 9:45,7.12,11.5
11/15/23 10:00,7.07,11.54
11/15/23 10:15,7.02,11.58
11/15/23 10:30,6.98,11.62
11/15/23 10:45,6.97,11.64
11/15/23 11:00,6.97,11.68
11/15/23 11:15,6.94,11.74
11/15/23 11:30,6.92,11.8
11/15/23 11:45,6.89,11.86
11/15/23 12:00,6.84,11.92
11/15/23 12:15,6.78,12
11/15/23 12:30,6.77,12.08
11/15/23 12:45,6.79,12.14
11/15/23 13:00,6.82,12.2
11/15/23 13:15,6.84,12.26
11/15/23 13:30,6.84,12.32
11/15/23 13:45,6.83,12.4
11/15/23 14:00,6.83,12.44
11/15/23 14:15,6.83,12.5
11/15/23 14:30,6.82,12.54
11/15/23 14:45,6.81,12.58
11/15/23 15:00,6.81,12.62
11/15/23 15:15,6.78,12.68
11/15/23 15:30,6.77,12.72
11/15/23 15:45,6.75,12.74
11/15/23 16:00,6.74,12.76
11/15/23 16:15,6.71,12.78
11/15/23 16:30,6.7,12.8
11/15/23 16:45,6.66,12.82
11/15/23 17:00,6.55,12.84
11/15/23 17:15,6.28,12.86
11/15/23 17:30,5.81,12.88
11/15/23 17:45,5.18,12.9
11/15/23 18:00,4.56,12.9
11/15/23 18:15,4.05,12.9
11/15/23 18:30,3.61,12.88
11/15/23 18:45,3.16,12.84
11/15/23 19:00,2.65,12.8
11/15/23 19:15,2.1,12.74
11/15/23 19:30,1.59,12.68
11/15/23 19:45,1.16,12.62
11/15/23 20:00,0.78,12.58
11/15/23 20:15,0.5,12.52
11/15/23 20:30,0.29,12.44
11/15/23 20:45,0.14,12.4
11/15/23 21:00,0.02,12.34
11/15/23 21:15,-0.02,12.26
11/15/23 21:30,-0.03,12.2
11/15/23 21:45,-0.04,12.14
11/15/23 22:00,-0.04,12.08
11/15/23 22:15,-0.04,12.04
11/15/23 22:30,-0.04,12
11/15/23 22:45,-0.04,11.98
11/15/23 23:00,-0.04,11.96
11/15/23 23:15,0.57,11.98
11/15/23 23:30,0.44,11.96
11/15/23 23:45,0.25,11.96
11/16/23 0:00,0.13,11.96
11/16/23 0:15,0.06,11.94
11/16/23 0:30,0.02,11.92
11/16/23 0:45,-0.01,11.92
11/16/23 1:00,-0.02,11.9
11/16/23 1:15,-0.03,11.9
11/16/23 1:30,-0.04,11.9
11/16/23 1:45,-0.04,11.9
11/16/23 2:00,-0.04,11.88
11/16/23 2:15,-0.04,11.86
11/16/23 2:30,-0.04,11.86
11/16/23 2:45,-0.04,11.86
11/16/23 3:00,-0.04,11.86
11/16/23 3:15,-0.04,11.86
11/16/23 3:30,-0.04,11.86
11/16/23 3:45,-0.04,11.84
11/16/23 4:00,-0.03,11.84
11/16/23 4:15,-0.03,11.82
11/16/23 4:30,-0.03,11.8
11/16/23 4:45,-0.04,11.8
11/16/23 5:00,-0.04,11.78
11/16/23 5:15,-0.04,11.78
11/16/23 5:30,-0.04,11.78
11/16/23 5:45,-0.04,11.76
11/16/23 6:00,-0.04,11.78
11/16/23 6:15,-0.03,11.76
11/16/23 6:30,0.52,11.76
11/16/23 6:45,5.02,11.78
11/16/23 7:00,4.08,11.78
11/16/23 7:15,3.53,11.76
11/16/23 7:30,3.47,11.74
11/16/23 7:45,3.54,11.74
11/16/23 8:00,3.59,11.74
11/16/23 8:15,3.56,11.76
11/16/23 8:30,3.49,11.76
11/16/23 8:45,3.4,11.78
11/16/23 9:00,3.33,11.8
11/16/23 9:15,3.59,11.82
11/16/23 9:30,5.1,11.86
11/16/23 9:45,5.71,11.9
11/16/23 10:00,5.96,11.92
11/16/23 10:15,6.06,11.94
11/16/23 10:30,6.1,11.96
11/16/23 10:45,6.06,12.02
11/16/23 11:00,6.05,12.02
11/16/23 11:15,6.02,12.06
11/16/23 11:30,5.99,12.1
11/16/23 11:45,5.98,12.14
11/16/23 12:00,5.95,12.2
11/16/23 12:15,5.94,12.24
11/16/23 12:30,5.93,12.26
11/16/23 12:45,5.93,12.3
11/16/23 13:00,5.91,12.32
11/16/23 13:15,5.89,12.38
11/16/23 13:30,5.86,12.44
11/16/23 13:45,5.84,12.48
11/16/23 14:00,5.81,12.54
11/16/23 14:15,5.77,12.6
11/16/23 14:30,5.74,12.66
11/16/23 14:45,5.69,12.72
11/16/23 15:00,5.61,12.76
11/16/23 15:15,5.52,12.82
11/16/23 15:30,5.38,12.9
11/16/23 15:45,5.21,12.98
11/16/23 16:00,5.01,13.04
11/16/23 16:15,4.82,13.08
11/16/23 16:30,4.63,13.14
11/16/23 16:45,4.45,13.2
11/16/23 17:00,4.29,13.22
11/16/23 17:15,4.12,13.26
11/16/23 17:30,3.93,13.28
11/16/23 17:45,3.68,13.3
11/16/23 18:00,3.42,13.34
11/16/23 18:15,3.16,13.4
11/16/23 18:30,2.91,13.42
11/16/23 18:45,2.64,13.42
11/16/23 19:00,2.37,13.44
11/16/23 19:15,2.13,13.46
11/16/23 19:30,1.94,13.48
11/16/23 19:45,1.79,13.52
11/16/23 20:00,1.63,13.54
11/16/23 20:15,1.47,13.56
11/16/23 20:30,1.3,13.6
11/16/23 20:45,1.13,13.64
11/16/23 21:00,0.97,13.64
11/16/23 21:15,0.81,13.6
11/16/23 21:30,0.67,13.56
11/16/23 21:45,0.56,13.5
11/16/23 22:00,0.46,13.44
11/16/23 22:15,0.4,13.42
11/16/23 22:30,0.34,13.42
11/16/23 22:45,0.3,13.4
11/16/23 23:00,0.28,13.36
11/16/23 23:15,0.25,13.34
11/16/23 23:30,0.19,13.32
11/16/23 23:45,0.15,13.3
11/17/23 0:00,0.11,13.26
11/17/23 0:15,0.06,13.2
11/17/23 0:30,0.02,13.16
11/17/23 0:45,-0.01,13.14
11/17/23 1:00,-0.03,13.1
11/17/23 1:15,-0.04,13.06
11/17/23 1:30,-0.04,13.04
11/17/23 1:45,-0.04,13
11/17/23 2:00,-0.04,12.98
11/17/23 2:15,-0.04,12.92
11/17/23 2:30,-0.04,12.88
11/17/23 2:45,-0.04,12.84
11/17/23 3:00,-0.04,12.8
11/17/23 3:15,-0.04,12.78
11/17/23 3:30,-0.04,12.76
11/17/23 3:45,-0.04,12.76
11/17/23 4:00,-0.04,12.7
11/17/23 4:15,-0.04,12.66
11/17/23 4:30,-0.04,12.64
11/17/23 4:45,-0.04,12.62
11/17/23 5:00,-0.04,12.58
11/17/23 5:15,-0.04,12.56
11/17/23 5:30,-0.04,12.52
11/17/23 5:45,-0.04,12.5
11/17/23 6:00,-0.04,12.48
11/17/23 6:15,-0.04,12.44
11/17/23 6:30,-0.04,12.42
11/17/23 6:45,-0.04,12.38
